,CreditScore,FirstTimeHomebuyer,MSA,MIP,DTI,OrigUPB,LTV,OrigInterestRate,NumBorrowers,MonthsInRepayment,FirstPayment_Year,Maturity_Year,LTV_range,Repay_range,Credit_range
20719,630,0,30660,30,42,142000,95,7.375,2,21,1999,2029,High,1,Fair
20720,630,0,30660,30,49,124000,95,7.5,1,31,1999,2029,High,1,Fair
20721,630,0,30660,30,29,64000,95,7.25,2,3,1999,2029,High,1,Fair
20722,630,0,10740,0,42,80000,80,7.5,2,164,1999,2029,High,4,Fair
20723,630,0,10740,0,49,96000,80,7,1,209,1999,2029,High,5,Fair
20724,630,0,12020,25,26,67000,90,7.25,2,30,1999,2029,High,1,Fair
20725,630,0,12060,0,37,184000,80,6.875,2,7,1999,2029,High,1,Fair
20726,630,0,12060,12,63,86000,83,7,2,42,1999,2029,High,1,Fair
20727,630,0,12060,25,37,58000,90,7.25,2,43,1999,2029,High,1,Fair
20728,630,0,12420,25,39,236000,88,7.125,2,210,1999,2029,High,5,Fair
20729,630,0,12540,0,20,180000,78,6.5,2,137,1999,2029,High,3,Fair
20730,630,0,14260,0,40,69000,80,7.375,2,210,1999,2029,High,5,Fair
20731,630,0,16700,0,20,95000,54,6.875,2,25,1999,2029,High,1,Fair
20732,630,0,16740,25,34,50000,90,6.875,2,209,1999,2029,High,5,Fair
20733,630,0,16974,25,30,133000,86,7.25,1,136,1999,2029,High,3,Fair
20734,630,0,17140,0,18,71000,79,7.375,2,208,1999,2029,High,5,Fair
20735,630,0,17980,12,58,55000,87,7.125,2,68,1999,2029,High,2,Fair
20736,630,0,18140,0,27,86000,75,6.875,2,19,1999,2029,High,1,Fair
20737,630,0,19380,0,14,74000,75,7,2,119,1999,2029,High,3,Fair
20738,630,0,22744,0,40,128000,75,7,2,68,1999,2029,High,2,Fair
20739,630,0,22744,12,40,107000,85,7.375,1,47,1999,2029,High,1,Fair
20740,630,0,22744,25,41,113000,86,7.125,1,26,1999,2029,High,1,Fair
20741,630,0,23540,0,40,70000,80,6.875,1,61,1999,2029,High,2,Fair
20742,630,0,26100,0,51,84000,71,7.125,1,173,1999,2029,High,4,Fair
20743,630,0,26900,0,35,187000,75,6.875,2,79,1999,2029,High,2,Fair
20744,630,0,26900,0,40,78000,64,7.375,2,210,1999,2029,High,5,Fair
20745,630,0,26900,12,40,132000,85,7.125,1,79,1999,2029,High,2,Fair
20746,630,0,28140,0,38,98000,80,6.875,2,26,1999,2029,High,1,Fair
20747,630,0,28700,0,26,58000,69,7.375,1,58,1999,2029,High,2,Fair
20748,630,0,31084,25,45,112000,90,6.75,2,56,1999,2029,High,2,Fair
20749,630,0,33124,0,49,75000,57,6.875,1,47,1999,2029,High,1,Fair
20750,630,0,33460,0,28,190000,74,7,2,210,1999,2029,High,5,Fair
20751,630,0,33460,0,54,128000,80,6.75,1,47,1999,2029,High,1,Fair
20752,630,0,33700,25,22,70000,90,8.25,2,3,1999,2029,High,1,Fair
20753,630,0,35380,0,48,66000,75,6.5,1,33,1999,2029,High,1,Fair
20754,630,0,35644,0,40,100000,73,7.125,2,46,1999,2029,High,1,Fair
20755,630,0,36084,0,37,178000,58,7,2,7,1999,2029,High,1,Fair
20756,630,0,36260,0,30,90000,80,7.25,1,26,1999,2029,High,1,Fair
20757,630,0,36500,0,37,123000,80,6.875,2,73,1999,2029,High,2,Fair
20758,630,0,37340,0,33.44383618,102000,69,7.375,1,23,1999,2029,High,1,Fair
20759,630,0,38060,0,16,125000,57,7,2,61,1999,2029,High,2,Fair
20760,630,0,38060,12,6,86000,80,7.375,1,61,1999,2029,High,2,Fair
20761,630,0,38060,25,36,110000,87,7.125,1,53,1999,2029,High,2,Fair
20762,630,0,38900,0,36,156000,80,7.25,1,46,1999,2029,High,1,Fair
20763,630,0,38900,25,39,183000,90,6.875,2,54,1999,2029,High,2,Fair
20764,630,0,40140,0,32,95000,76,7,2,45,1999,2029,High,1,Fair
20765,630,0,40140,0,26,126000,80,6.875,2,23,1999,2029,High,1,Fair
20766,630,0,40420,0,24,72000,80,7,2,56,1999,2029,High,2,Fair
20767,630,0,40900,0,12,129000,71,7.25,2,11,1999,2029,High,1,Fair
20768,630,0,41100,25,35,84000,87,7.5,2,168,1999,2029,High,4,Fair
20769,630,0,41620,25,36,158000,90,7.25,2,40,1999,2029,High,1,Fair
20770,630,0,41740,0,33.44383618,249000,90,7,1,31,1999,2029,High,1,Fair
20771,630,0,41884,0,22,140000,47,7.125,1,86,1999,2029,Medium,2,Fair
20772,630,0,42044,0,31,167000,70,6.875,2,45,1999,2029,High,1,Fair
20773,630,0,42044,0,45,160000,80,7.625,1,72,1999,2029,High,2,Fair
20774,630,0,42644,25,43,119000,90,7.5,1,123,1999,2029,High,3,Fair
20775,630,0,44700,12,18,149000,85,6.875,2,52,1999,2029,High,2,Fair
20776,630,0,45300,0,33.44383618,120000,80,6.75,1,6,1999,2029,High,1,Fair
20777,630,0,47644,0,45,50000,65,7.875,1,79,1999,2029,High,2,Fair
20778,630,0,49420,25,26,90000,90,7,2,103,1999,2029,High,3,Fair
20779,630,0,49740,25,40,67000,90,7,1,129,1999,2029,High,3,Fair
20780,630,0,30660,0,28,61000,78,7.375,2,6,1999,2029,High,1,Fair
20781,630,0,30660,0,37,144000,80,7.375,1,27,1999,2029,High,1,Fair
20782,630,0,30660,0,39,163000,60,6.75,2,50,1999,2029,High,2,Fair
20783,630,0,30660,0,33,90000,72,7.25,2,66,1999,2029,High,2,Fair
20784,630,0,30660,0,17,143000,80,7.25,2,50,1999,2029,High,2,Fair
20785,630,0,30660,12,17,54000,83,7.125,2,34,1999,2029,High,1,Fair
20786,630,0,30660,25,39,62000,90,8.5,1,33,1999,2029,High,1,Fair
20787,630,1,10900,30,23,120000,95,7.25,2,46,1999,2029,High,1,Fair
20788,630,1,13460,30,29,92000,95,7.125,2,20,1999,2029,High,1,Fair
20789,630,1,16974,0,27,106000,80,7.25,1,52,1999,2029,High,2,Fair
20790,630,1,16974,18,24,57000,97,7.375,2,26,1999,2029,High,1,Fair
20791,630,1,16974,25,46,183000,90,6.875,1,31,1999,2029,High,1,Fair
20792,630,1,16974,30,33,118000,95,7.125,2,29,1999,2029,High,1,Fair
20793,630,1,16974,30,33.44383618,94000,97,6.875,1,43,1999,2029,High,1,Fair
20794,630,1,17460,25,43,85000,90,7.25,1,63,1999,2029,High,2,Fair
20795,630,1,19124,0,57,73000,79,6.875,2,98,1999,2029,High,3,Fair
20796,630,1,19124,25,41,96000,90,7,2,35,1999,2029,High,1,Fair
20797,630,1,19380,0,44,116000,80,7,2,50,1999,2029,High,2,Fair
20798,630,1,20764,30,30,133000,95,7.875,2,41,1999,2029,High,1,Fair
20799,630,1,21780,30,21,56000,95,7,2,115,1999,2029,High,3,Fair
20800,630,1,22744,25,49,109000,90,6.875,2,52,1999,2029,High,2,Fair
20801,630,1,23104,30,38,65000,95,7.375,2,27,1999,2029,High,1,Fair
20802,630,1,23420,30,28,61000,95,7,2,45,1999,2029,High,1,Fair
20803,630,1,23460,30,34,49000,95,7.375,1,43,1999,2029,High,1,Fair
20804,630,1,24340,30,39,95000,95,7.375,2,33,1999,2029,High,1,Fair
20805,630,1,26420,30,37,100000,95,6.875,2,37,1999,2029,High,1,Fair
20806,630,1,28020,30,38,101000,95,6.5,1,210,1999,2029,High,5,Fair
20807,630,1,31420,12,39,111000,85,6.5,1,25,1999,2029,High,1,Fair
20808,630,1,35084,30,38,105000,95,7.5,2,35,1999,2029,High,1,Fair
20809,630,1,35644,25,37,93000,87,7.5,2,46,1999,2029,High,1,Fair
20810,630,1,36540,30,37,54000,95,7.125,1,17,1999,2029,High,1,Fair
20811,630,1,36740,30,22,96000,95,7.375,2,43,1999,2029,High,1,Fair
20812,630,1,36740,30,28,73000,95,7.125,2,51,1999,2029,High,2,Fair
20813,630,1,36780,30,47,64000,95,7.25,2,75,1999,2029,High,2,Fair
20814,630,1,37964,30,25,132000,95,7,2,33,1999,2029,High,1,Fair
20815,630,1,38060,30,27,200000,95,6.75,2,47,1999,2029,High,1,Fair
20816,630,1,38060,30,34,64000,95,7.25,1,65,1999,2029,High,2,Fair
20817,630,1,38060,30,37,51000,95,7.125,1,48,1999,2029,High,2,Fair
20818,630,1,41620,18,42,124000,95,8,2,36,1999,2029,High,1,Fair
20819,630,1,41740,25,43,196000,90,7.25,2,50,1999,2029,High,2,Fair
20820,630,1,43780,30,27,75000,95,6.875,1,60,1999,2029,High,2,Fair
20821,630,1,45300,30,38,51000,92,7,1,48,1999,2029,High,2,Fair
20822,630,1,47644,29,28,188000,87,7.125,2,56,1999,2029,High,2,Fair
20823,630,1,47644,30,46,114000,95,7.625,2,113,1999,2029,High,3,Fair
20824,630,1,49420,30,30,61000,95,7.25,1,45,1999,2029,High,1,Fair
20825,630,1,30660,30,25,71000,95,6.5,2,55,1999,2029,High,2,Fair
20826,630,1,30660,30,31,150000,95,7.375,2,84,1999,2029,High,2,Fair
20827,630,1,30660,30,40,38000,95,7.125,2,26,1999,2029,High,1,Fair
20828,630,1,30660,30,43,125000,95,6.625,2,71,1999,2029,High,2,Fair
20829,630,0,28140,0,16,164000,80,7.25,2,32,1999,2029,High,1,Fair
20830,630,0,41740,0,27,82000,57,6.75,2,36,1999,2029,High,1,Fair
20831,630,0,42100,0,43,173000,69,7,2,45,1999,2029,High,1,Fair
20832,630,0,36260,0,36,113000,80,7,2,120,1999,2029,High,3,Fair
20833,630,0,41740,12,38,169000,85,6.25,2,25,1999,2029,High,1,Fair
20834,630,1,30660,18,32,139000,97,7.75,2,49,1999,2029,High,2,Fair
20835,630,0,30660,0,38,95000,70,7.875,2,44,1999,2029,High,1,Fair
20836,630,0,15804,0,24,73000,58,7.75,2,66,2000,2030,High,2,Fair
20837,630,0,31084,0,33.44383618,174000,57,5.75,1,22,2003,2029,High,1,Fair
20838,631,0,16974,12,31,161000,85,6.875,2,48,1999,2029,High,2,Fair
20839,631,0,31084,0,25,182000,79,7.125,2,54,1999,2029,High,2,Fair
20840,631,0,31420,0,57,68000,73,6.625,2,145,1999,2029,High,4,Fair
20841,631,0,32820,30,42,172000,95,6.875,2,96,1999,2029,High,3,Fair
20842,631,0,39340,18,37,120000,97,7.125,2,48,1999,2029,High,2,Fair
20843,631,0,47644,0,33.44383618,37000,65,6.875,1,52,1999,2029,High,2,Fair
20844,631,0,48424,0,39,192000,78,7.25,2,15,1999,2026,High,1,Fair
20845,631,0,42044,0,18,204000,68,7,2,46,1999,2027,High,1,Fair
20846,631,0,10420,0,42,46000,70,8.5,1,90,1999,2029,High,2,Fair
20847,631,0,10420,0,25,48000,80,9,1,16,1999,2029,High,1,Fair
20848,631,0,10740,0,26,77000,50,6.75,2,50,1999,2029,High,2,Fair
20849,631,0,11020,0,19,130000,61,6.75,2,53,1999,2029,High,2,Fair
20850,631,0,11700,0,28,110000,68,6.625,2,75,1999,2029,High,2,Fair
20851,631,0,12060,17,28,105000,88,7,1,54,1999,2029,High,2,Fair
20852,631,0,12060,30,24,168000,95,6.5,2,50,1999,2029,High,2,Fair
20853,631,0,12100,0,30,90000,65,6.75,2,40,1999,2029,High,1,Fair
20854,631,0,12420,0,24,146000,80,7,2,159,1999,2029,High,4,Fair
20855,631,0,12700,0,40,137000,73,6.875,1,48,1999,2029,High,2,Fair
20856,631,0,13644,29,27,75000,90,7.125,1,85,1999,2029,High,2,Fair
20857,631,0,13820,0,15,120000,57,6.875,1,5,1999,2029,High,1,Fair
20858,631,0,14260,25,32,131000,90,6.875,2,113,1999,2029,High,3,Fair
20859,631,0,14260,25,49,176000,90,7,2,49,1999,2029,High,2,Fair
20860,631,0,14860,0,53,162000,60,6.75,1,52,1999,2029,High,2,Fair
20861,631,0,15804,0,47,111000,79,7.25,2,53,1999,2029,High,2,Fair
20862,631,0,15804,30,35,128000,95,6.75,1,12,1999,2029,High,1,Fair
20863,631,0,16740,30,33,124000,95,6.625,2,55,1999,2029,High,2,Fair
20864,631,0,16974,0,31,56000,60,7,1,167,1999,2029,High,4,Fair
20865,631,0,16974,0,24,79000,79,6.875,1,63,1999,2029,High,2,Fair
20866,631,0,16974,0,36,104000,80,7,2,69,1999,2029,High,2,Fair
20867,631,0,16974,12,33.44383618,100000,80,7,1,91,1999,2029,High,2,Fair
20868,631,0,16974,12,25,159000,82,6.875,2,211,1999,2029,High,5,Fair
20869,631,0,16974,25,21,103000,89,6.875,2,13,1999,2029,High,1,Fair
20870,631,0,16974,30,37,90000,95,7.25,1,78,1999,2029,High,2,Fair
20871,631,0,17140,0,41,107000,71,7.25,2,53,1999,2029,High,2,Fair
20872,631,0,17140,0,22,80000,73,7,2,54,1999,2029,High,2,Fair
20873,631,0,17460,0,28,94000,79,7,1,56,1999,2029,High,2,Fair
20874,631,0,17660,0,16,40000,65,7.125,2,52,1999,2029,High,2,Fair
20875,631,0,17860,0,23,79000,75,7,2,19,1999,2029,High,1,Fair
20876,631,0,17860,0,42,94000,80,6.875,2,51,1999,2029,High,2,Fair
20877,631,0,17900,30,38,100000,95,6.625,1,53,1999,2029,High,2,Fair
20878,631,0,18140,12,19,112000,83,6.75,1,75,1999,2029,High,2,Fair
20879,631,0,19124,0,45,131000,75,6.625,2,51,1999,2029,High,2,Fair
20880,631,0,19124,0,41,84000,77,6.75,2,31,1999,2029,High,1,Fair
20881,631,0,19124,30,29,159000,95,6.625,2,92,1999,2029,High,2,Fair
20882,631,0,19124,30,33,176000,95,6.625,2,60,1999,2029,High,2,Fair
20883,631,0,19500,0,43,115000,64,7,1,36,1999,2029,High,1,Fair
20884,631,0,19660,0,25,51000,74,7.25,1,96,1999,2029,High,3,Fair
20885,631,0,19740,30,38,144000,95,7,1,36,1999,2029,High,1,Fair
20886,631,0,19804,0,32,150000,56,6.25,2,63,1999,2029,High,2,Fair
20887,631,0,20500,25,50,215000,90,6.75,1,54,1999,2029,High,2,Fair
20888,631,0,20764,0,27,105000,78,6.875,1,64,1999,2029,High,2,Fair
20889,631,0,20764,12,25,230000,85,6.875,2,102,1999,2029,High,3,Fair
20890,631,0,22420,0,40,88000,71,6.875,1,19,1999,2029,High,1,Fair
20891,631,0,22744,0,41,65000,80,7,1,58,1999,2029,High,2,Fair
20892,631,0,22744,17,37,74000,80,6.75,2,9,1999,2029,High,1,Fair
20893,631,0,22744,30,23,113000,95,6.625,1,55,1999,2029,High,2,Fair
20894,631,0,22744,30,24,135000,95,7.375,2,42,1999,2029,High,1,Fair
20895,631,0,23104,0,43,110000,61,7,1,63,1999,2029,High,2,Fair
20896,631,0,24660,0,49,104000,80,6.625,1,179,1999,2029,High,4,Fair
20897,631,0,25540,30,27,74000,95,7.5,1,31,1999,2029,High,1,Fair
20898,631,0,26100,0,30,184000,80,6.875,1,44,1999,2029,High,1,Fair
20899,631,0,26420,0,26,57000,67,6.75,1,163,1999,2029,High,4,Fair
20900,631,0,26420,0,29,93000,80,6.625,2,193,1999,2029,High,5,Fair
20901,631,0,26420,30,39,55000,95,6.875,1,61,1999,2029,High,2,Fair
20902,631,0,26900,0,12,40000,65,7.125,1,212,1999,2029,High,5,Fair
20903,631,0,26900,0,27,100000,74,7,1,22,1999,2029,High,1,Fair
20904,631,0,27860,12,20,113000,85,6.875,1,60,1999,2029,High,2,Fair
20905,631,0,28140,0,22,200000,75,6.625,2,50,1999,2029,High,2,Fair
20906,631,0,29020,0,25,102000,76,7.25,2,211,1999,2029,High,5,Fair
20907,631,0,29140,30,51,162000,95,7.25,2,33,1999,2029,High,1,Fair
20908,631,0,29404,0,34,112000,80,7.375,1,211,1999,2029,High,5,Fair
20909,631,0,29404,30,39,184000,95,6.75,2,18,1999,2029,High,1,Fair
20910,631,0,31084,0,38,240000,67,6.875,1,3,1999,2029,High,1,Fair
20911,631,0,31084,0,27,115000,78,6.75,1,55,1999,2029,High,2,Fair
20912,631,0,31084,25,19,206000,86,7,2,20,1999,2029,High,1,Fair
20913,631,0,31084,25,26,221000,90,6.875,2,13,1999,2029,High,1,Fair
20914,631,0,31084,25,55,237000,90,6.625,2,79,1999,2029,High,2,Fair
20915,631,0,31140,12,13,93000,84,6.875,2,31,1999,2029,High,1,Fair
20916,631,0,31540,0,51,124000,79,7,2,38,1999,2029,High,1,Fair
20917,631,0,32900,29,16,91000,90,7.625,2,35,1999,2029,High,1,Fair
20918,631,0,33124,30,30,45000,95,7.5,1,29,1999,2029,High,1,Fair
20919,631,0,33460,25,30,68000,90,6.75,1,38,1999,2029,High,1,Fair
20920,631,0,33460,25,36,144000,90,6.875,2,48,1999,2029,High,2,Fair
20921,631,0,34100,30,40,83000,95,7.125,2,43,1999,2029,High,1,Fair
20922,631,0,34580,25,28,114000,89,6.625,2,62,1999,2029,High,2,Fair
20923,631,0,34980,0,57,100000,67,7,1,49,1999,2029,High,2,Fair
20924,631,0,35004,0,21,96000,74,7,2,49,1999,2029,High,2,Fair
20925,631,0,35084,0,29,225000,61,6.625,2,138,1999,2029,High,3,Fair
20926,631,0,35084,30,32,76000,95,7.125,2,50,1999,2029,High,2,Fair
20927,631,0,35644,30,40,159000,95,7.25,1,15,1999,2029,High,1,Fair
20928,631,0,36084,0,39,120000,62,6.75,1,41,1999,2029,High,1,Fair
20929,631,0,36084,0,14,121000,65,7.125,2,7,1999,2029,High,1,Fair
20930,631,0,36084,0,30,134000,75,7.25,1,44,1999,2029,High,1,Fair
20931,631,0,36084,0,30,172000,80,6.625,2,17,1999,2029,High,1,Fair
20932,631,0,36260,12,49,200000,80,6.5,2,91,1999,2029,High,2,Fair
20933,631,0,36260,25,25,215000,90,6.75,2,52,1999,2029,High,2,Fair
20934,631,0,36500,12,23,113000,84,6.75,2,47,1999,2029,High,1,Fair
20935,631,0,36540,0,43,62000,73,6.75,1,37,1999,2029,High,1,Fair
20936,631,0,36740,0,15,83000,80,6.75,2,197,1999,2029,High,5,Fair
20937,631,0,36740,25,44,64000,89,7,1,78,1999,2029,High,2,Fair
20938,631,0,36740,25,32,146000,90,7.25,2,41,1999,2029,High,1,Fair
20939,631,0,37340,0,38,80000,80,7.125,1,53,1999,2029,High,2,Fair
20940,631,0,37340,25,21,71000,90,8.5,2,50,1999,2029,High,2,Fair
20941,631,0,37860,0,43,240000,68,6.75,1,58,1999,2029,High,2,Fair
20942,631,0,37964,0,42,65000,47,7.125,2,55,1999,2029,Medium,2,Fair
20943,631,0,38060,25,24,66000,87,6.5,2,57,1999,2029,High,2,Fair
20944,631,0,38060,25,40,167000,90,6.875,1,44,1999,2029,High,1,Fair
20945,631,0,38060,30,23,137000,95,7.25,1,31,1999,2029,High,1,Fair
20946,631,0,38060,36,34,82000,95,6.875,2,164,1999,2029,High,4,Fair
20947,631,0,38300,0,32,35000,65,6.125,2,54,1999,2029,High,2,Fair
20948,631,0,38300,0,28,83000,75,6.875,2,211,1999,2029,High,5,Fair
20949,631,0,38900,0,43,226000,71,6.75,2,51,1999,2029,High,2,Fair
20950,631,0,38900,0,29,101000,80,6.5,2,166,1999,2029,High,4,Fair
20951,631,0,38900,17,48,199000,78,7,2,62,1999,2029,High,2,Fair
20952,631,0,39300,30,25,163000,95,7.125,2,56,1999,2029,High,2,Fair
20953,631,0,39340,0,33,100000,70,7.75,2,172,1999,2029,High,4,Fair
20954,631,0,39580,12,40,98000,82,6.625,1,211,1999,2029,High,5,Fair
20955,631,0,40060,25,33,148000,90,6.75,2,159,1999,2029,High,4,Fair
20956,631,0,40140,25,38,154000,90,7.25,2,59,1999,2029,High,2,Fair
20957,631,0,40420,12,20,56000,85,6.99,1,21,1999,2029,High,1,Fair
20958,631,0,40900,0,28,78000,80,7.875,2,5,1999,2029,High,1,Fair
20959,631,0,40900,25,14,113000,90,7,2,35,1999,2029,High,1,Fair
20960,631,0,41180,0,9,79000,72,7.25,2,42,1999,2029,High,1,Fair
20961,631,0,41700,0,33,41000,75,7.125,2,56,1999,2029,High,2,Fair
20962,631,0,42044,0,25,180000,80,6.625,2,39,1999,2029,High,1,Fair
20963,631,0,42060,0,42,184000,71,7.125,2,40,1999,2029,High,1,Fair
20964,631,0,42220,30,23,211000,95,6.875,2,31,1999,2029,High,1,Fair
20965,631,0,42644,30,57,114000,95,7.5,2,86,1999,2029,High,2,Fair
20966,631,0,44060,30,28,134000,95,6.75,2,60,1999,2029,High,2,Fair
20967,631,0,44700,25,43,117000,87,6.5,2,53,1999,2029,High,2,Fair
20968,631,0,45104,0,24,131000,77,6.875,2,8,1999,2029,High,1,Fair
20969,631,0,45104,30,50,163000,95,6.875,2,41,1999,2029,High,1,Fair
20970,631,0,46060,0,28,64000,75,7.625,1,189,1999,2029,High,4,Fair
20971,631,0,46700,25,39,142000,89,6.75,2,37,1999,2029,High,1,Fair
20972,631,0,46700,30,24,108000,95,7.15,1,38,1999,2029,High,1,Fair
20973,631,0,47644,0,28,98000,33,7,2,40,1999,2029,Medium,1,Fair
20974,631,0,47644,0,27,46000,66,7.5,1,25,1999,2029,High,1,Fair
20975,631,0,47644,0,25,63000,65,7,2,32,1999,2029,High,1,Fair
20976,631,0,47644,25,32,196000,87,6.875,2,45,1999,2029,High,1,Fair
20977,631,0,47894,25,35,102000,88,6.75,2,54,1999,2029,High,2,Fair
20978,631,0,48620,30,39,50000,95,7,1,136,1999,2029,High,3,Fair
20979,631,0,49340,0,22,85000,57,6.875,1,54,1999,2029,High,2,Fair
20980,631,0,49420,0,41,68000,80,7.25,2,84,1999,2029,High,2,Fair
20981,631,0,30660,0,34,179000,75,7.5,2,18,1999,2029,High,1,Fair
20982,631,0,30660,0,23,37000,57,7.125,2,48,1999,2029,High,2,Fair
20983,631,0,30660,0,36,94000,70,6.125,1,52,1999,2029,High,2,Fair
20984,631,0,30660,0,25,59000,72,7,2,45,1999,2029,High,1,Fair
20985,631,0,30660,0,29,60000,75,6.875,2,66,1999,2029,High,2,Fair
20986,631,0,30660,0,30,86000,75,7,2,185,1999,2029,High,4,Fair
20987,631,0,30660,0,33,170000,75,6.75,2,45,1999,2029,High,1,Fair
20988,631,0,30660,0,33.44383618,147000,78,6.25,2,41,1999,2029,High,1,Fair
20989,631,0,30660,0,23,154000,78,7,2,50,1999,2029,High,2,Fair
20990,631,0,30660,0,13,80000,70,7,2,110,1999,2029,High,3,Fair
20991,631,0,30660,0,24,137000,46,7.125,1,51,1999,2029,Medium,2,Fair
20992,631,0,30660,10,28,79000,88,6.75,2,31,1999,2029,High,1,Fair
20993,631,0,30660,17,29,75000,85,7,2,23,1999,2029,High,1,Fair
20994,631,0,30660,25,19,123000,90,6.75,2,39,1999,2029,High,1,Fair
20995,631,0,30660,30,52,125000,92,7.25,2,36,1999,2029,High,1,Fair
20996,631,0,30660,30,26,35000,95,7.5,1,50,1999,2029,High,2,Fair
20997,631,0,30660,30,27,88000,95,6.75,1,165,1999,2029,High,4,Fair
20998,631,0,30660,30,32,78000,95,7,2,16,1999,2029,High,1,Fair
20999,631,0,30660,30,49,133000,95,6.75,2,31,1999,2029,High,1,Fair
21000,631,0,10420,25,37,76000,85,6.875,2,6,1999,2029,High,1,Fair
21001,631,0,12260,0,21,92000,74,6.875,2,48,1999,2029,High,2,Fair
21002,631,0,12420,0,33.44383618,213000,80,6.75,2,193,1999,2029,High,5,Fair
21003,631,0,13020,0,47,112000,60,6.875,2,33,1999,2029,High,1,Fair
21004,631,0,15764,0,24,150000,48,7,2,31,1999,2029,Medium,1,Fair
21005,631,0,16974,0,53,75000,43,7.125,2,50,1999,2029,Medium,2,Fair
21006,631,0,16974,12,28,113000,79,6.875,2,36,1999,2029,High,1,Fair
21007,631,0,16974,25,41,155000,87,7.25,2,36,1999,2029,High,1,Fair
21008,631,0,17140,0,33,112000,80,6.625,2,138,1999,2029,High,3,Fair
21009,631,0,18140,0,23,56000,75,7,2,171,1999,2029,High,4,Fair
21010,631,0,18140,12,30,68000,80,7.125,1,42,1999,2029,High,1,Fair
21011,631,0,18580,25,33.44383618,240000,89,7,2,48,1999,2029,High,2,Fair
21012,631,0,19124,0,43,157000,75,6.875,1,51,1999,2029,High,2,Fair
21013,631,0,19380,17,30,51000,80,7.875,1,51,1999,2029,High,2,Fair
21014,631,0,19804,0,50,100000,54,7.125,2,25,1999,2029,High,1,Fair
21015,631,0,19804,0,46,165000,75,6.875,1,25,1999,2029,High,1,Fair
21016,631,0,22660,0,25,73000,75,6.375,2,162,1999,2029,High,4,Fair
21017,631,0,23104,25,41,74000,87,7.5,1,211,1999,2029,High,5,Fair
21018,631,0,23104,25,33.44383618,121000,90,6.875,2,70,1999,2029,High,2,Fair
21019,631,0,23844,25,32,145000,88,6.875,2,48,1999,2029,High,2,Fair
21020,631,0,24020,0,34,130000,75,7,2,115,1999,2029,High,3,Fair
21021,631,0,24540,0,33,43000,62,6.75,1,20,1999,2029,High,1,Fair
21022,631,0,24660,0,29,43000,60,7.375,1,211,1999,2029,High,5,Fair
21023,631,0,27860,25,33,56000,90,6.625,2,38,1999,2029,High,1,Fair
21024,631,0,28020,30,33.44383618,98000,95,6.875,1,33,1999,2029,High,1,Fair
21025,631,0,28140,12,28,137000,84,6.625,1,51,1999,2029,High,2,Fair
21026,631,0,28700,0,27,190000,48,6.5,2,50,1999,2029,Medium,2,Fair
21027,631,0,28940,0,20,240000,50,6.5,2,129,1999,2029,High,3,Fair
21028,631,0,31140,0,33.44383618,110000,75,6.875,2,36,1999,2029,High,1,Fair
21029,631,0,33460,0,38,121000,79,6.875,1,45,1999,2029,High,1,Fair
21030,631,0,34980,0,39,77000,75,6.875,2,43,1999,2029,High,1,Fair
21031,631,0,36260,12,34,105000,83,6.875,2,29,1999,2029,High,1,Fair
21032,631,0,36740,0,36,217000,70,7.125,1,71,1999,2029,High,2,Fair
21033,631,0,38940,25,34,93000,85,7.25,1,55,1999,2029,High,2,Fair
21034,631,0,39300,25,19,97000,87,6.875,1,24,1999,2029,High,1,Fair
21035,631,0,39340,0,53,140000,36,6.625,2,51,1999,2029,Medium,2,Fair
21036,631,0,40140,12,24,207000,85,6.625,2,51,1999,2029,High,2,Fair
21037,631,0,41180,0,55,123000,80,6.875,2,47,1999,2029,High,1,Fair
21038,631,0,41500,12,39,125000,85,6.875,2,48,1999,2029,High,2,Fair
21039,631,0,41620,12,37,98000,84,6.875,1,13,1999,2029,High,1,Fair
21040,631,0,41740,0,42,98000,75,6.5,2,212,1999,2029,High,5,Fair
21041,631,0,41940,0,29,116000,73,6.75,2,63,1999,2029,High,2,Fair
21042,631,0,42044,12,36,169000,78,6.625,2,42,1999,2029,High,1,Fair
21043,631,0,42044,12,47,229000,84,7.25,1,69,1999,2029,High,2,Fair
21044,631,0,42220,25,28,203000,90,6.875,2,32,1999,2029,High,1,Fair
21045,631,0,42644,0,34,240000,60,6.375,2,17,1999,2029,High,1,Fair
21046,631,0,47300,0,38,47000,76,7.125,1,59,1999,2029,High,2,Fair
21047,631,0,47644,0,51,112000,80,7,2,55,1999,2029,High,2,Fair
21048,631,0,47894,25,33.44383618,102000,89,7,1,12,1999,2029,High,1,Fair
21049,631,0,47894,25,35,140000,90,6.875,2,76,1999,2029,High,2,Fair
21050,631,0,48620,30,33.44383618,142000,94,7.125,1,49,1999,2029,High,2,Fair
21051,631,0,48864,0,43,192000,74,6.875,2,47,1999,2029,High,1,Fair
21052,631,0,48864,30,33.44383618,175000,95,6.875,2,30,1999,2029,High,1,Fair
21053,631,0,49020,25,17,65000,86,7.375,1,28,1999,2029,High,1,Fair
21054,631,0,30660,0,42,143000,72,6.875,2,131,1999,2029,High,3,Fair
21055,631,0,30660,0,38,45000,75,7,2,51,1999,2029,High,2,Fair
21056,631,0,30660,0,19,90000,79,7,2,45,1999,2029,High,1,Fair
21057,631,0,30660,0,38,96000,80,6.875,2,187,1999,2029,High,4,Fair
